Sensor Name,Date Time,Temp (°C),Serial No.
HG017-TT05314 Condensate supply to utility,01/07/2025 10:08:33,84,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 10:13:33,83.9,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 10:18:33,83.7,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 10:23:33,83.6,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 10:28:33,83.7,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 10:33:33,84.1,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 10:38:33,83.9,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 10:43:33,83.6,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 10:48:33,84.5,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 10:53:33,84,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 10:58:33,83.9,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 11:03:33,83.7,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 11:08:33,84.2,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 11:13:33,83.7,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 11:18:34,83.6,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 11:23:34,83.5,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 11:28:34,84.4,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 11:33:34,83.8,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 11:38:34,83.6,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 11:43:34,83.6,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 11:48:34,84.6,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 11:53:34,83.9,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 11:58:34,83.7,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 12:03:34,83.7,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 12:08:34,84.2,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 12:13:34,84,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 12:18:34,83.8,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 12:23:34,83.7,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 12:28:34,84.7,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 12:33:34,84.2,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 12:38:34,84,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 12:43:34,83.9,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 12:48:34,84.8,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 12:53:34,84.2,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 12:58:34,84,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 13:03:34,83.9,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 13:08:34,83.9,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 13:13:34,84.5,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 13:18:34,84,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 13:23:34,83.8,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 13:28:34,83.8,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 13:33:34,83.7,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 13:38:34,84.2,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 13:43:34,83.8,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 13:48:34,83.7,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 13:53:34,83.7,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 13:58:35,84.7,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 14:03:35,84.1,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 14:08:35,84,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 14:13:35,83.9,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 14:18:35,83.8,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 14:23:35,84.4,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 14:28:35,84,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 14:33:35,83.9,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 14:38:35,83.8,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 14:43:35,83.7,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 14:48:35,84.3,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 14:53:35,84,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 14:58:35,83.8,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 15:03:35,83.7,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 15:08:35,83.6,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 15:13:35,83.5,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 15:18:35,84.3,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 15:23:35,83.7,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 15:28:35,83.6,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 15:33:35,83.6,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 15:38:35,83.5,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 15:43:35,83.4,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 15:48:35,84.5,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 15:53:35,83.8,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 15:58:35,83.6,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 16:03:35,83.6,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 16:08:35,83.5,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 16:13:35,83.4,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 16:18:35,84.2,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 16:23:35,83.6,3F:F6:92:6C
