Sensor Name,Date Time,Temp (°C),Serial No.
HG017-TT05324 Split pt to TC01,01/07/2025 17:39:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 17:44:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 17:49:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 17:54:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 17:59:33,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 18:04:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 18:09:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 18:14:34,96.3,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 18:19:34,96.3,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 18:24:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 18:29:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 18:34:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 18:39:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 18:44:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 18:49:34,96.5,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 18:54:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 18:59:34,96.3,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 19:04:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 19:09:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 19:14:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 19:19:34,96.3,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 19:24:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 19:29:34,96.3,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 19:34:34,96.3,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 19:39:34,96.3,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 19:44:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 19:49:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 19:54:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 19:59:34,96.4,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 20:04:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 20:09:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 20:14:34,96.4,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 20:19:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 20:24:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 20:29:34,96.3,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 20:34:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 20:39:34,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 20:44:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 20:49:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 20:54:34,96.5,00:88:60:56
